"source","listing_no","item_id","url","agency","agent_name","agent_phone","realtor_name","realtor_phone","agency_address","agency_reg_no","region","address","latitude","longitude","address_public_level","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","service_type","area_m2","floor","direction","parking","move_in","approval_date","residence_type","non_compliant_building","options","image_1","image_2","crawl_note"
"zigbang","48993702","48993702","https://www.zigbang.com/home/oneroom/items/48993702?itemDetailType=ZIGBANG","비전공인중개사사무소","이정희","031-221-3046","이정희","010-3610-3046","경기도 수원시 권선구 권광로 145 112호(권선동, 이오스오피스텔)","41113-2021-00036","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1046-13","37.26226425170898","127.0312042236328","exact_jibun_from_api","전입안됨, 남향,시청역 1분, 깔끔한 1.5룸","1000","70","15","85","분리형원룸","오피스텔","39.53","중/20","S","주차 가능","2026.06.15 이후 입주 가능","2005.11.08","오피스텔","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48993702/1.jpg","https://ic.zigbang.com/ic/items/48993702/2.jpg",""
"zigbang","49090965","49090965","https://www.zigbang.com/home/oneroom/items/49090965?itemDetailType=ZIGBANG","비젼공인중개사사무소","한영미","031-212-4488","한영미","010-7759-5974","경기도 수원시 영통구 매원로 10 1층 일부 (매탄동)","41117-2019-00174","경기도 수원시 영통구 매탄동","","37.2680711104424","127.046888767346","exact_jibun_from_api","개방감좋은 풀옵션 원룸, 베란다","500","30","4","34","오픈형원룸","원룸","26.45","4/5","W","주차 가능","2026.06.20 이후 입주 가능","2001.12.22","단독주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49090965/1.jpg","https://ic.zigbang.com/ic/items/49090965/2.jpg",""
"zigbang","49105785","49105785","https://www.zigbang.com/home/oneroom/items/49105785?itemDetailType=ZIGBANG","비젼공인중개사사무소","한영미","031-212-4488","한영미","010-7759-5974","경기도 수원시 영통구 매원로 10 1층 일부 (매탄동)","41117-2019-00174","경기도 수원시 영통구 원천동","수원시 영통구 원천동 195-2","37.2703918411703","127.059322967781","exact_jibun_from_api","리모델링, 베란다 1.5룸 즉시 보증보험,LH,GH가능","500","40","6","46","분리형원룸","원룸","33.06","반지하/3","NE","주차 가능","즉시 입주 가능","2003.09.15","단독주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49105785/1.jpg","https://ic.zigbang.com/ic/items/49105785/2.jpg",""
"zigbang","49069552","49069552","https://www.zigbang.com/home/oneroom/items/49069552?itemDetailType=ZIGBANG","비젼공인중개사사무소","한영미","031-212-4488","한영미","010-7759-5974","경기도 수원시 영통구 매원로 10 1층 일부 (매탄동)","41117-2019-00174","경기도 수원시 영통구 매탄동","","37.2663042601222","127.0480075103","exact_jibun_from_api","준신축  채광좋은  분리형 원룸 주차가능","500","45","0","45","분리형원룸","원룸","23.14","4/5","E","주차 가능","2026.05.23 이후 입주 가능 (하시 입주 가능)","2017.06.02","단독주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49069552/1.jpg","https://ic.zigbang.com/ic/items/49069552/2.jpg",""
"zigbang","48964927","48964927","https://www.zigbang.com/home/oneroom/items/48964927?itemDetailType=ZIGBANG","비젼공인중개사사무소","한영미","031-212-4488","한영미","010-7759-5974","경기도 수원시 영통구 매원로 10 1층 일부 (매탄동)","41117-2019-00174","경기도 수원시 영통구 매탄동","","37.2658549326237","127.048175092733","exact_jibun_from_api","준신축 방이 큰 1.8룸 주차가능","3000","45","5","50","분리형원룸","원룸","40","4/4","E","주차 가능","2026.06.01 이후 입주 가능","2012.01.05","단독주택","False","에어컨; 냉장고; 세탁기; 인덕션; 싱크대; 신발장","https://ic.zigbang.com/ic/items/48964927/1.jpg","https://ic.zigbang.com/ic/items/48964927/2.jpg",""
"zigbang","49102086","49102086","https://www.zigbang.com/home/oneroom/items/49102086?itemDetailType=ZIGBANG","빌립공인중개사사무소","서명원","031-212-8886","서명원","010-4274-5032","경기도 수원시 영통구 매영로247번길 16 , 1층 일부(원천동) ","41117-2025-00066","경기도 수원시 영통구 원천동","수원시 영통구 원천동 419-21","37.26024735462","127.065345172731","exact_jibun_from_api","원천동 호산빌리지 베란다있고 올도배깨끗한 큰방 7평","200","33","7","40","오픈형원룸","원룸","23","2/3","W","주차 가능","즉시 입주 가능","2006년7월24일","단독주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49102086/1.jpg","https://ic.zigbang.com/ic/items/49102086/2.jpg",""
"zigbang","49092111","49092111","https://www.zigbang.com/home/oneroom/items/49092111?itemDetailType=ZIGBANG","빌립공인중개사사무소","서명원","031-212-8886","서명원","010-4274-5032","경기도 수원시 영통구 매영로247번길 16 , 1층 일부(원천동) ","41117-2025-00066","경기도 수원시 영통구 원천동","수원시 영통구 원천동 352-22","37.2609612075497","127.061036412846","exact_jibun_from_api","삼성sds,이노플렉스 도보권 올화이트톤 큰7평 분리형원룸","500","50","8","58","분리형원룸","원룸","26","2/7","SE","주차 가능","즉시 입주 가능","2015년3월2일","제2종근린생활시설 ","True","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49092111/1.jpg","https://ic.zigbang.com/ic/items/49092111/2.jpg",""
"zigbang","48871380","48871380","https://www.zigbang.com/home/oneroom/items/48871380?itemDetailType=ZIGBANG","삼성공인중개사사무소","김순선","010-2118-4303","김순선","010-2118-4303","경기도 수원시 영통구 청명로 83 , 1층(영통동)","가3682-1618","경기도 수원시 영통구 영통동","","37.26012802124024","127.08023071289062","exact_jibun_from_api","청명역도보2분.분리형원룸,큰방","300","45","5","50","분리형원룸","원룸","26.44","4/4","SE","주차 불가능","2026.05.20 이후 입주 가능","2005.10.21","단독주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 전자레인지; 옷장; 싱크대","https://ic.zigbang.com/ic/items/48871380/1.jpg","https://ic.zigbang.com/ic/items/48871380/2.jpg",""
"zigbang","49078502","49078502","https://www.zigbang.com/home/oneroom/items/49078502?itemDetailType=ZIGBANG","세교파라곤탑공인중개사사무소","한정원","010-9776-6890","한정원","010-9776-6890","경기도 오산시 죽담로 69 ,단지내 상가 110호 (궐동, 오산세교파라곤)  ","41370-2021-00079","경기도 수원시 영통구 원천동","수원시 영통구 원천동 605","37.2718354","127.060032","exact_jibun_from_api","9월9일확정. 전입가능","4000","65","10","75","오픈형원룸","오피스텔","21.02","저/41","S","주차 가능","2026.09.09 이후 입주 가능","2022.02.15","오피스텔","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49078502/1.jpg","https://ic.zigbang.com/ic/items/49078502/2.jpg",""
"zigbang","49038972","49038972","https://www.zigbang.com/home/oneroom/items/49038972?itemDetailType=ZIGBANG","세교파라곤탑공인중개사사무소","한정원","010-9776-6890","한정원","010-9776-6890","경기도 오산시 죽담로 69 ,단지내 상가 110호 (궐동, 오산세교파라곤)  ","41370-2021-00079","경기도 수원시 영통구 원천동","수원시 영통구 원천동 605","37.2718354","127.060032","exact_jibun_from_api","전입가능, 정상입주","1000","85","10","95","오픈형원룸","오피스텔","21.9","18/41","NE","주차 가능","2026.05.05 이후 입주 가능","2022.02.15","오피스텔","False","에어컨; 냉장고; 세탁기; 인덕션; 신발장; 싱크대; 옷장","https://ic.zigbang.com/ic/items/49038972/1.jpg","https://ic.zigbang.com/ic/items/49038972/2.jpg",""
"zigbang","48979348","48979348","https://www.zigbang.com/home/oneroom/items/48979348?itemDetailType=ZIGBANG","수빈공인중개사사무소","차수빈","010-3769-7779","차수빈","010-3769-7779","경기도 용인시 기흥구 기흥로 34 1층 일부","41463-2026-00018","경기도 용인시 기흥구 영덕동","용인시 기흥구 영덕동 1064-1","37.269843751481","127.080109234464","exact_jibun_from_api","복층 테라스 전입ok 빠른입주 애완동물가능","2000","85","8","93","복층형원룸","원룸","49.5","4/4","S","주차 가능","즉시 입주 가능","2018.03.19","단독주택","False","에어컨; 세탁기; 신발장; 책상; 싱크대; 인덕션","https://ic.zigbang.com/ic/items/48979348/1.jpg","https://ic.zigbang.com/ic/items/48979348/2.jpg",""
"zigbang","49091372","49091372","https://www.zigbang.com/home/oneroom/items/49091372?itemDetailType=ZIGBANG","수원방다나와공인중개사사무소","김충식","031-222-5962","김충식","010-3840-5962","경기도 수원시 팔달구 효원로235번길 46-2 202호(인계동)","41115-2026-00021","경기도 수원시 팔달구 우만동","수원시 팔달구 우만동 486-9","37.2871928817426","127.02927462259","exact_jibun_from_api","囗다나와囗대형1.8룸囗가성비최강囗빠른입주囗","2200","40","10","50","분리형원룸","원룸","30.82","4/5","NE","주차 가능","즉시 입주 가능","2012.07.23","다세대주택","False","에어컨; 냉장고; 세탁기; 신발장; 싱크대; 가스레인지; 책장","https://ic.zigbang.com/ic/items/49091372/1.jpg","https://ic.zigbang.com/ic/items/49091372/2.jpg",""
"zigbang","49112015","49112015","https://www.zigbang.com/home/oneroom/items/49112015?itemDetailType=ZIGBANG","수원방다나와공인중개사사무소","김충식","031-222-5962","김충식","010-3840-5962","경기도 수원시 팔달구 효원로235번길 46-2 202호(인계동)","41115-2026-00021","경기도 수원시 팔달구 지동","수원시 팔달구 지동 116-22","37.2764954244875","127.025588935541","exact_jibun_from_api","ㅣ수원방 다나와ㅣ채광GOODㅣ오피스텔느낌ㅣ","600","45","13","58","오픈형원룸","원룸","13.63","5/8","S","주차 가능","즉시 입주 가능","2013.11.13","공동주택","False","에어컨; 냉장고; 세탁기; 인덕션; 싱크대; 신발장","https://ic.zigbang.com/ic/items/49112015/1.jpg","https://ic.zigbang.com/ic/items/49112015/2.jpg",""
"zigbang","48836595","48836595","https://www.zigbang.com/home/oneroom/items/48836595?itemDetailType=ZIGBANG","수원방다나와공인중개사사무소","김충식","031-222-5962","김충식","010-3840-5962","경기도 수원시 팔달구 효원로235번길 46-2 202호(인계동)","41115-2026-00021","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1025-7","37.2652680902755","127.027602125718","exact_jibun_from_api","彡다나와彡수원시청역ㅁ골든트리ㅁ단기끝판왕ㅁ컨디션최상ㅁ","200","50","16","66","분리형원룸","원룸","23.14","3/7","S","주차 불가능","2026.05.13 이후 입주 가능","2016.01.29","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48836595/1.jpg","https://ic.zigbang.com/ic/items/48836595/2.jpg",""
"zigbang","48937876","48937876","https://www.zigbang.com/home/oneroom/items/48937876?itemDetailType=ZIGBANG","수원방다나와공인중개사사무소","김충식","031-222-5962","김충식","010-3840-5962","경기도 수원시 팔달구 효원로235번길 46-2 202호(인계동)","41115-2026-00021","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1023-12","37.2665197789301","127.027380711179","exact_jibun_from_api","단기끝판왕인계동박스권풀옵션","200","50","12","62","분리형원룸","원룸","19.83","6/7","SW","주차 가능","즉시 입주 가능","2012.09.06","숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 침대; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48937876/1.jpg","https://ic.zigbang.com/ic/items/48937876/2.jpg",""
"zigbang","48937892","48937892","https://www.zigbang.com/home/oneroom/items/48937892?itemDetailType=ZIGBANG","수원방다나와공인중개사사무소","김충식","031-222-5962","김충식","010-3840-5962","경기도 수원시 팔달구 효원로235번길 46-2 202호(인계동)","41115-2026-00021","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1025-7","37.2652680902755","127.027602125718","exact_jibun_from_api","단기3개월부터 수원시청인근 골든트리,이가격대중최고 후회없음","200","50","22","72","분리형원룸","원룸","28.1","2/7","SE","주차 가능","즉시 입주 가능","2016.01.29","생활숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48937892/1.jpg","https://ic.zigbang.com/ic/items/48937892/2.jpg",""
"zigbang","49093765","49093765","https://www.zigbang.com/home/oneroom/items/49093765?itemDetailType=ZIGBANG","수원방다나와공인중개사사무소","김충식","031-222-5962","김충식","010-3840-5962","경기도 수원시 팔달구 효원로235번길 46-2 202호(인계동)","41115-2026-00021","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1023-12","37.2665197789301","127.027380711179","exact_jibun_from_api","囗다나와囗시청역囗반려동물ok囗전입신고ok囗","200","50","15","65","분리형원룸","원룸","24","5/7","W","주차 가능","즉시 입주 가능","2012.09.06","숙박시설","False","에어컨; 냉장고; 세탁기; 신발장; 싱크대; 인덕션; 옷장; 책장","https://ic.zigbang.com/ic/items/49093765/1.jpg","https://ic.zigbang.com/ic/items/49093765/2.jpg",""
"zigbang","49096405","49096405","https://www.zigbang.com/home/oneroom/items/49096405?itemDetailType=ZIGBANG","수원방다나와공인중개사사무소","김충식","031-222-5962","김충식","010-3840-5962","경기도 수원시 팔달구 효원로235번길 46-2 202호(인계동)","41115-2026-00021","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1025-7","37.2652680902755","127.027602125718","exact_jibun_from_api","O다나와 OSSS급단기매물 O분리형풀옵션 O전입XO","200","50","16","66","분리형원룸","원룸","24","4/7","SW","주차 가능","2026.06.14 이후 입주 가능","2016.1.29","생활형숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 싱크대; 신발장; 옷장","https://ic.zigbang.com/ic/items/49096405/1.jpg","https://ic.zigbang.com/ic/items/49096405/2.jpg",""
"zigbang","49015650","49015650","https://www.zigbang.com/home/oneroom/items/49015650?itemDetailType=ZIGBANG","수원방다나와공인중개사사무소","김충식","031-222-5962","김충식","010-3840-5962","경기도 수원시 팔달구 효원로235번길 46-2 202호(인계동)","41115-2026-00021","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 369-17","37.27173198740577","127.03506892004178","exact_jibun_from_api","단기중의 단기 꿀매물중의 꿀","100","53","0","53","오픈형원룸","원룸","23.14","1/3","W","주차 가능","즉시 입주 가능","1997","단독주택","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49015650/1.jpg","https://ic.zigbang.com/ic/items/49015650/2.jpg",""
"zigbang","49112050","49112050","https://www.zigbang.com/home/oneroom/items/49112050?itemDetailType=ZIGBANG","수원방다나와공인중개사사무소","김충식","031-222-5962","김충식","010-3840-5962","경기도 수원시 팔달구 효원로235번길 46-2 202호(인계동)","41115-2026-00021","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1023-14","37.2665351395055","127.028347120158","exact_jibun_from_api","ㅣ수원방다나와ㅣ전입,단기OKㅣ인계동BOXㅣ","500","55","8","63","분리형원룸","원룸","24","5/8","SW","주차 가능","즉시 입주 가능","1991.07.15","숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 싱크대; 신발장; 전자레인지; 옷장","https://ic.zigbang.com/ic/items/49112050/1.jpg","https://ic.zigbang.com/ic/items/49112050/2.jpg",""
"zigbang","49064813","49064813","https://www.zigbang.com/home/oneroom/items/49064813?itemDetailType=ZIGBANG","스마트부동산공인중개사사무소","구본창","031-280-2828","구본창","010-3506-5212","경기도 수원시 영통구 삼성로 253 109호(원천동)","41117-2022-00038","경기도 수원시 영통구 원천동","수원시 영통구 원천동 476","37.2662534941509","127.060302130013","exact_jibun_from_api","복층형 신축1룸,주거형 업무시설  냉,난방,스타일러까지","500","65","11","76","복층형원룸","원룸","28.74","15/15","S","주차 가능","2026.05.31 이후 입주 가능","2023년 7월 21일","지식산업센터 휴게형오피스","False","에어컨; 냉장고; 세탁기; 인덕션; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49064813/1.jpg","https://ic.zigbang.com/ic/items/49064813/2.jpg",""
"zigbang","48944475","48944475","https://www.zigbang.com/home/oneroom/items/48944475?itemDetailType=ZIGBANG","스마트부동산공인중개사사무소","구본창","031-280-2828","구본창","010-3506-5212","경기도 수원시 영통구 삼성로 253 109호(원천동)","41117-2022-00038","경기도 수원시 영통구 매탄동","수원시 영통구 매탄동 361-1","37.2645094393754","127.061176814856","exact_jibun_from_api","삼성로 눈에 띄는 뷰좋고 시원한 건물 남동방향 1.5룸","1500","75","8","83","분리형원룸","원룸","39.6","6/8","SE","주차 가능","2026.05.17 이후 입주 가능","2017년9월 14일","단독주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 전자레인지; 책장; 책상; 침대; 신발장; 싱크대; 옷장","https://ic.zigbang.com/ic/items/48944475/1.jpg","https://ic.zigbang.com/ic/items/48944475/2.jpg",""
"zigbang","49104533","49104533","https://www.zigbang.com/home/oneroom/items/49104533?itemDetailType=ZIGBANG","스마트부동산공인중개사사무소","구본창","031-280-2828","구본창","010-3506-5212","경기도 수원시 영통구 삼성로 253 109호(원천동)","41117-2022-00038","경기도 수원시 영통구 매탄동","수원시 영통구 매탄동 361-1","37.264528446284","127.06118663831","exact_jibun_from_api","전용12형 뷰좋고 시원한 건물 남동방향 1.5룸 넓고 쾌적","1000","80","11","91","분리형원룸","원룸","39.6","6/8","SE","주차 가능","2026.05.17 이후 입주 가능","2017년 9월 14","단독주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 전자레인지; 책상; 침대; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49104533/1.jpg","https://ic.zigbang.com/ic/items/49104533/2.jpg",""
"zigbang","49064499","49064499","https://www.zigbang.com/home/oneroom/items/49064499?itemDetailType=ZIGBANG","스마트부동산공인중개사사무소","구본창","031-280-2828","구본창","010-3506-5212","경기도 수원시 영통구 삼성로 253 109호(원천동)","41117-2022-00038","경기도 수원시 영통구 원천동","수원시 영통구 원천동 476","37.2663055699749","127.060310739716","exact_jibun_from_api","전망 좋은 풀옵션 숙소형 오피스방2,거실 남향 넓은발코니,","1000","100","16","116","분리형원룸","원룸","50.98","14/15","S","주차 가능","즉시 입주 가능","2023년 7월 21일","지식산업센터 휴게형오피스","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49064499/1.jpg","https://ic.zigbang.com/ic/items/49064499/2.jpg",""
"zigbang","49105379","49105379","https://www.zigbang.com/home/oneroom/items/49105379?itemDetailType=ZIGBANG","스마트부동산공인중개사사무소","구본창","031-280-2828","구본창","010-3506-5212","경기도 수원시 영통구 삼성로 253 109호(원천동)","41117-2022-00038","경기도 수원시 영통구 원천동","수원시 영통구 원천동 476","37.2662534941509","127.060302130013","exact_jibun_from_api","방2,거실 남향 넓은발코니,전망 좋은 풀옵션 숙소형 오피스","1000","100","16","116","분리형원룸","원룸","50.99","14/15","S","주차 가능","즉시 입주 가능","2023년 7월 21일","지식산업센터 휴게형오피스","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49105379/1.jpg","https://ic.zigbang.com/ic/items/49105379/2.jpg",""
"zigbang","49105408","49105408","https://www.zigbang.com/home/oneroom/items/49105408?itemDetailType=ZIGBANG","씨즈더원공인중개사사무소","박영부","031-222-7022","박영부","010-3325-8307","경기도 수원시 권선구 효원로220번길 17 102호(권선동,씨즈더원)","41113-2015-00138","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1011-9","37.2622","127.0258","exact_jibun_from_api","버팀목대출ok융자무,남향고층조망굿.풀옵션. 전입.주차가눙","5800","8","8.7","16","오픈형원룸","오피스텔","12.95","고/14","S","주차 가능","2026.08.10 이후 입주 가능","2015.03.13","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49105408/1.jpg","https://ic.zigbang.com/ic/items/49105408/2.jpg",""
"zigbang","48926627","48926627","https://www.zigbang.com/home/oneroom/items/48926627?itemDetailType=ZIGBANG","씨즈더원공인중개사사무소","박영부","031-222-7022","박영부","010-3325-8307","경기도 수원시 권선구 효원로220번길 17 102호(권선동,씨즈더원)","41113-2015-00138","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1043","37.2641410827637","127.030555725098","exact_jibun_from_api","4월19일,월세저렴, 풀옵션,초역세권,전입신고.애완팻ok","300","30","7.5","37","오픈형원룸","오피스텔","10.93","중/9","S","주차 가능","즉시 입주 가능","2012.08.30","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48926627/1.jpg","https://ic.zigbang.com/ic/items/48926627/2.jpg",""
"zigbang","48926633","48926633","https://www.zigbang.com/home/oneroom/items/48926633?itemDetailType=ZIGBANG","씨즈더원공인중개사사무소","박영부","031-222-7022","박영부","010-3325-8307","경기도 수원시 권선구 효원로220번길 17 102호(권선동,씨즈더원)","41113-2015-00138","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1043","37.2641410827637","127.030555725098","exact_jibun_from_api","조망트인 방,넓은통자거실, 풀옵션.애완,전입신고ok","300","33","7.5","40","오픈형원룸","오피스텔","10.93","중/9","NE","주차 가능","즉시 입주 가능","2012.08.30","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48926633/1.jpg","https://ic.zigbang.com/ic/items/48926633/2.jpg",""
"zigbang","48686734","48686734","https://www.zigbang.com/home/oneroom/items/48686734?itemDetailType=ZIGBANG","씨즈더원공인중개사사무소","박영부","031-222-7022","박영부","010-3325-8307","경기도 수원시 권선구 효원로220번길 17 102호(권선동,씨즈더원)","41113-2015-00138","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1011-9","37.2622","127.0258","exact_jibun_from_api","양면창조망굿,고층큰방. 풀옵션, 전입신고.애완.주차ok.","3700","33","9.7","42","오픈형원룸","오피스텔","14.39","고/14","E","주차 가능","즉시 입주 가능 (즉시입주가능)","2015.03.13","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48686734/1.jpg","https://ic.zigbang.com/ic/items/48686734/2.jpg",""
"zigbang","49058389","49058389","https://www.zigbang.com/home/oneroom/items/49058389?itemDetailType=ZIGBANG","씨즈더원공인중개사사무소","박영부","031-222-7022","박영부","010-3325-8307","경기도 수원시 권선구 효원로220번길 17 102호(권선동,씨즈더원)","41113-2015-00138","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1011-9","37.2622","127.0258","exact_jibun_from_api","월세저렴, 역세권, 조망굿, 풀옵션,  전입신고.주차ok","500","39","8.7","47","오픈형원룸","오피스텔","12.95","8/14","W","주차 가능","2026.07.06 이후 입주 가능 (10일여유협의)","2015.03.13","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49058389/1.jpg","https://ic.zigbang.com/ic/items/49058389/2.jpg",""
"zigbang","49069334","49069334","https://www.zigbang.com/home/oneroom/items/49069334?itemDetailType=ZIGBANG","씨즈더원공인중개사사무소","박영부","031-222-7022","박영부","010-3325-8307","경기도 수원시 권선구 효원로220번길 17 102호(권선동,씨즈더원)","41113-2015-00138","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1011-9","37.2622","127.0258","exact_jibun_from_api","역세권,월세저렴,조망굿,풀옵션,전입신고.무료주차ok","400","43","8.7","51","오픈형원룸","오피스텔","12.95","중/14","W","주차 가능","2026.06.30 이후 입주 가능 (협의가능)","2015.03.13","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49069334/1.jpg","https://ic.zigbang.com/ic/items/49069334/2.jpg",""
"zigbang","49091704","49091704","https://www.zigbang.com/home/oneroom/items/49091704?itemDetailType=ZIGBANG","씨즈더원공인중개사사무소","박영부","031-222-7022","박영부","010-3325-8307","경기도 수원시 권선구 효원로220번길 17 102호(권선동,씨즈더원)","41113-2015-00138","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1011-9","37.2622","127.0258","exact_jibun_from_api","역세권, 남향조망 굿.깔끔방,풀옵션 전입신고,지하주차ok","500","45","8.7","53","오픈형원룸","오피스텔","12.94","중/14","S","주차 가능","2026.05.30 이후 입주 가능","2015.03.13","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49091704/1.jpg","https://ic.zigbang.com/ic/items/49091704/2.jpg",""
"zigbang","49017155","49017155","https://www.zigbang.com/home/oneroom/items/49017155?itemDetailType=ZIGBANG","씨즈더원공인중개사사무소","박영부","031-222-7022","박영부","010-3325-8307","경기도 수원시 권선구 효원로220번길 17 102호(권선동,씨즈더원)","41113-2015-00138","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1011-9","37.2622","127.0258","exact_jibun_from_api","단기,한달.2주살기, 퀸침대,완전풀옵션,시청역5분,주차ok","300","70","15","85","오픈형원룸","오피스텔","12.95","중/14","NE","주차 가능","2026.06.08 이후 입주 가능","2015.03.13","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 옷장; 신발장; 싱크대; 침대","https://ic.zigbang.com/ic/items/49017155/1.jpg","https://ic.zigbang.com/ic/items/49017155/2.jpg",""
"zigbang","49045227","49045227","https://www.zigbang.com/home/oneroom/items/49045227?itemDetailType=ZIGBANG","씨즈더원공인중개사사무소","박영부","031-222-7022","박영부","010-3325-8307","경기도 수원시 권선구 효원로220번길 17 102호(권선동,씨즈더원)","41113-2015-00138","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1011-9","37.2622","127.0258","exact_jibun_from_api","한달살기. 단기거주.당일입주ok.완전풀옵션,주차무료OK","300","80","8.7","88","오픈형원룸","오피스텔","12.95","고/14","NE","주차 가능","2026.07.08 이후 입주 가능 (일자 협의가능)","2015.03.13","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 책상; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49045227/1.jpg","https://ic.zigbang.com/ic/items/49045227/2.jpg",""
"zigbang","49023084","49023084","https://www.zigbang.com/home/oneroom/items/49023084?itemDetailType=ZIGBANG","아주공인중개사사무소","이영선","031-213-9100","이영선","010-3718-5570","경기도 수원시 영통구 동수원로537번길 40 , 상가동 1층 4호(원천동, 아주아파트)","가3682-446","경기도 수원시 영통구 원천동","수원시 영통구 원천동 78-64","37.2742795845356","127.047712430735","exact_jibun_from_api","깨끗하고 조용한 원룸","300","30","6","36","오픈형원룸","원룸","20","4/5","NE","주차 불가능","즉시 입주 가능","2011.06.29","단독주택","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49023084/1.jpg","https://ic.zigbang.com/ic/items/49023084/2.jpg",""
